0.3584	1.1566	1.9548	2.753	3.5512	4.3949
0.5	3.25	7.9375	14.125	21.8125	29.5625
0.625	3.25	7.9375	14.25	21.5	29.5625
0.625	3.125	8.0625	14.25	21.5	29.5
0.5625	3.25	8.125	14.25	21.75	29.625
0.5	3.25	8	14.25	21.5625	29.625
0.5	3.25	7.9375	14.25	21.6875	29.6875
0.5625	3.25	7.8125	14.1875	21.6875	29.6875
0.5625	3.3125	8	14.25	21.5625	29.6875
0.5	3.25	8	14.375	21.5	29.5
0.5625	3.1875	8.0625	14.3125	21.5625	29.625
